X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
70.0,151.0,91.7,283.0,14.4,166.0,11.5,16.7,42.1,1360.0,801.0,467.0
58.4,137.0,86.6,281.0,15.3,185.0,11.5,16.7,39.8,1400.0,824.0,444.0
84.4,154.0,84.9,272.0,13.5,187.0,12.4,17.5,36.9,1380.0,783.0,424.0
82.4,183.0,83.2,299.0,11.8,160.0,13.3,17.5,36.9,1330.0,778.0,416.0
81.5,167.0,91.7,297.0,12.6,163.0,10.3,17.5,41.4,1310.0,756.0,418.0
81.5,170.0,96.8,325.0,18.0,158.0,10.7,16.7,56.8,1390.0,819.0,441.0
110.0,173.0,100.0,330.0,17.1,163.0,20.0,18.3,43.7,1430.0,819.0,478.0
93.4,207.0,107.0,358.0,16.2,172.0,21.2,23.5,42.9,1450.0,838.0,484.0
71.9,186.0,105.0,365.0,13.5,173.0,21.2,22.5,39.1,1460.0,801.0,464.0
91.4,180.0,95.1,340.0,15.3,148.0,14.8,20.8,37.6,1430.0,774.0,484.0
104.0,194.0,83.2,332.0,20.9,151.0,20.8,22.5,49.6,1540.0,880.0,520.0
95.4,222.0,98.5,375.0,18.0,203.0,42.5,31.5,49.6,1620.0,905.0,432.0
71.9,221.0,91.7,390.0,12.6,178.0,46.0,43.0,42.1,1510.0,760.0,374.0
64.5,189.0,95.1,358.0,14.4,164.0,23.0,43.0,36.2,1430.0,660.0,366.0
152.0,192.0,96.8,328.0,21.8,173.0,20.0,37.7,70.0,1540.0,815.0,517.0
123.0,216.0,100.0,375.0,20.9,200.0,17.9,31.5,63.7,1830.0,1110.0,619.0
118.0,224.0,100.0,375.0,18.9,202.0,23.0,31.5,83.8,1960.0,1210.0,654.0
87.4,196.0,115.0,372.0,16.2,193.0,56.3,33.5,66.8,2140.0,1320.0,770.0
99.6,186.0,123.0,375.0,24.7,173.0,34.9,38.8,69.0,2110.0,1350.0,845.0
119.0,238.0,144.0,410.0,29.8,226.0,29.0,44.0,88.8,2700.0,2080.0,1110.0
80.5,241.0,142.0,458.0,20.9,229.0,23.0,46.1,70.0,2620.0,1860.0,1030.0
67.3,214.0,147.0,428.0,18.0,220.0,21.2,39.8,70.0,2600.0,1780.0,980.0
57.5,185.0,136.0,402.0,16.2,200.0,18.9,33.5,56.8,2360.0,1850.0,875.0
54.3,167.0,126.0,360.0,15.3,205.0,18.4,31.5,50.5,2200.0,1420.0,880.0
45.3,163.0,126.0,348.0,15.3,179.0,19.5,28.5,43.7,2090.0,1340.0,824.0
38.4,137.0,125.0,323.0,14.4,172.0,14.8,25.5,41.4,1940.0,1240.0,777.0
38.4,142.0,113.0,306.0,15.3,170.0,16.3,23.5,38.4,1900.0,1140.0,711.0
36.4,140.0,102.0,297.0,17.1,166.0,23.6,37.7,42.1,1780.0,1100.0,685.0
39.1,152.0,98.5,290.0,16.2,167.0,18.9,48.2,44.5,1800.0,1100.0,646.0
47.4,169.0,104.0,311.0,15.3,169.0,17.9,41.9,40.6,1890.0,974.0,625.0
39.1,163.0,90.0,318.0,16.2,175.0,19.5,37.7,36.9,1660.0,954.0,591.0
36.4,202.0,93.4,320.0,17.1,187.0,21.2,35.6,50.5,1700.0,959.0,553.0
30.3,172.0,81.5,328.0,13.5,167.0,16.8,31.5,37.6,1580.0,862.0,520.0
35.2,157.0,81.5,283.0,23.8,158.0,17.3,27.5,47.8,1580.0,885.0,603.0
48.1,166.0,91.7,290.0,18.9,175.0,20.6,28.5,51.4,1710.0,1140.0,591.0
35.8,169.0,86.6,304.0,17.1,189.0,17.3,28.5,36.9,1580.0,991.0,514.0
38.4,152.0,81.5,283.0,17.1,173.0,17.9,27.5,38.4,1340.0,949.0,505.0
40.4,173.0,93.4,292.0,16.2,172.0,17.9,27.5,39.1,1550.0,977.0,514.0
31.5,155.0,83.2,292.0,14.4,167.0,13.8,26.5,34.1,1500.0,939.0,490.0
42.5,126.0,76.4,262.0,14.4,149.0,12.4,25.5,40.6,1490.0,939.0,508.0
39.8,144.0,74.7,260.0,14.4,164.0,9.5,21.7,38.4,1540.0,1010.0,520.0
33.9,123.0,71.0,262.0,13.5,146.0,13.8,20.8,33.4,1400.0,897.0,478.0
29.2,120.0,62.5,236.0,15.3,139.0,13.8,20.0,31.5,1340.0,864.0,475.0
30.9,116.0,65.5,220.0,17.1,143.0,12.4,18.3,30.8,1310.0,850.0,493.0
35.8,123.0,90.0,251.0,15.3,170.0,13.8,20.0,39.1,1370.0,911.0,517.0
29.2,121.0,73.0,276.0,12.6,181.0,18.4,21.7,34.1,1350.0,864.0,496.0
24.9,107.0,65.5,236.0,11.0,149.0,14.8,20.0,31.5,1340.0,850.0,493.0
27.5,109.0,67.0,220.0,13.5,142.0,10.3,18.3,30.8,1320.0,845.0,529.0
29.7,101.0,70.0,218.0,15.3,143.0,15.3,17.5,29.6,1330.0,892.0,575.0
27.5,109.0,70.0,220.0,15.3,151.0,13.8,15.8,41.4,1410.0,968.0,581.0
24.9,103.0,71.7,214.0,15.3,143.0,13.8,15.8,32.1,1350.0,920.0,517.0
54.3,103.0,78.1,210.0,15.3,143.0,13.3,17.5,37.6,1310.0,887.0,578.0
47.4,160.0,81.5,249.0,12.6,148.0,12.9,23.5,38.4,1480.0,1050.0,529.0
32.1,138.0,71.0,260.0,11.0,148.0,11.5,30.5,30.2,1320.0,859.0,475.0
28.6,120.0,67.0,234.0,10.2,145.0,8.4,26.5,26.7,1260.0,780.0,455.0
25.4,114.0,65.5,216.0,10.2,130.0,12.0,22.5,26.7,1220.0,746.0,424.0
22.9,101.0,62.5,202.0,10.2,123.0,11.5,20.0,25.6,1140.0,711.0,413.0
21.1,99.9,54.8,187.0,10.2,130.0,11.1,17.5,24.6,1090.0,700.0,408.0
21.0,94.8,51.2,177.0,10.2,117.0,9.88,16.7,24.0,1060.0,674.0,408.0
20.1,87.3,44.0,167.0,10.2,113.0,9.88,15.8,24.0,1030.0,666.0,400.0
19.3,86.1,42.8,152.0,8.8,109.0,9.12,15.0,23.5,1010.0,674.0,424.0
21.4,81.3,45.2,154.0,9.5,106.0,8.06,14.2,25.1,1050.0,711.0,452.0
21.0,84.9,45.2,160.0,9.5,110.0,9.88,14.2,23.5,1060.0,707.0,424.0
18.9,84.9,46.4,162.0,9.5,112.0,10.7,13.7,22.6,1020.0,682.0,421.0
46.7,92.2,54.8,171.0,10.2,120.0,11.1,12.9,31.5,1070.0,741.0,458.0
53.5,144.0,67.0,218.0,10.2,128.0,13.8,10.4,30.2,1140.0,789.0,441.0
55.9,135.0,65.5,229.0,11.8,127.0,9.12,12.1,46.2,1120.0,772.0,405.0
29.3,126.0,50.0,231.0,8.12,133.0,9.12,12.9,31.5,1100.0,703.0,339.0
26.5,111.0,44.0,200.0,6.83,112.0,9.5,13.7,29.0,1010.0,606.0,334.0
24.3,126.0,46.4,204.0,6.83,112.0,14.8,15.0,31.5,1050.0,662.0,374.0
21.2,116.0,46.4,204.0,6.83,117.0,17.9,15.0,26.7,1040.0,654.0,379.0
27.6,121.0,50.0,200.0,7.46,121.0,16.3,15.0,28.4,1060.0,670.0,421.0
56.9,133.0,90.0,220.0,11.0,119.0,8.76,13.7,79.0,1330.0,991.0,651.0
35.6,141.0,78.1,260.0,7.46,136.0,12.9,16.7,40.1,1430.0,963.0,467.0
85.3,157.0,78.1,251.0,10.2,131.0,10.3,15.0,75.6,1310.0,877.0,632.0
113.0,216.0,100.0,318.0,9.5,120.0,9.5,15.8,60.6,1780.0,1310.0,581.0
73.4,221.0,104.0,352.0,8.8,128.0,14.3,15.8,53.3,1470.0,1000.0,469.0
73.4,184.0,104.0,332.0,18.9,124.0,15.3,16.7,50.8,1430.0,868.0,493.0
90.4,200.0,100.0,328.0,13.5,175.0,14.8,20.0,59.5,1750.0,1140.0,520.0
94.9,202.0,102.0,342.0,11.0,172.0,18.4,20.0,56.1,1620.0,1010.0,455.0
103.0,216.0,104.0,342.0,14.4,164.0,16.8,21.7,50.8,1570.0,977.0,461.0
60.1,214.0,104.0,370.0,9.5,161.0,12.4,22.5,37.2,1550.0,930.0,452.0
50.3,188.0,84.9,338.0,8.8,142.0,12.0,21.7,31.2,1450.0,854.0,421.0
40.4,170.0,68.5,301.0,8.8,131.0,12.9,22.5,29.7,1430.0,832.0,438.0
101.0,189.0,109.0,306.0,19.9,163.0,13.3,21.7,41.5,1480.0,944.0,606.0
101.0,258.0,126.0,428.0,22.8,205.0,17.3,21.7,68.7,1980.0,1470.0,684.0
67.3,240.0,126.0,445.0,13.5,232.0,17.3,22.5,66.3,1920.0,1270.0,581.0
48.8,191.0,125.0,398.0,12.6,181.0,17.3,25.5,60.6,1960.0,1250.0,496.0
43.2,141.0,96.8,283.0,13.5,193.0,16.2,21.0,42.2,1480.0,828.0,429.0
39.1,130.0,88.3,283.0,15.3,197.0,15.7,21.0,42.9,1510.0,911.0,481.0
36.4,135.0,83.2,267.0,15.3,195.0,15.7,20.3,40.6,1620.0,996.0,553.0
37.7,122.0,76.4,262.0,15.3,210.0,18.5,20.3,39.8,1600.0,949.0,444.0
31.5,128.0,73.0,249.0,15.3,192.0,21.8,17.3,36.9,1430.0,864.0,435.0
29.2,122.0,81.5,251.0,16.2,189.0,18.5,18.0,37.6,1430.0,873.0,496.0
25.9,110.0,68.5,238.0,16.2,179.0,16.2,16.5,42.1,1530.0,977.0,520.0
51.1,105.0,83.2,216.0,18.0,163.0,14.0,15.8,92.7,1640.0,1100.0,667.0
46.0,133.0,81.5,245.0,14.4,185.0,16.8,16.5,79.2,1890.0,1350.0,619.0
35.2,123.0,68.5,247.0,16.2,192.0,15.7,20.3,51.4,1540.0,1010.0,467.0
30.3,96.2,61.0,216.0,18.0,176.0,14.6,19.5,42.1,1370.0,845.0,435.0
28.1,96.2,50.0,198.0,17.1,175.0,12.5,15.8,36.9,1330.0,827.0,455.0
24.4,91.4,41.6,179.0,16.2,164.0,11.1,13.8,36.2,1310.0,845.0,464.0
23.9,93.8,44.0,173.0,16.2,149.0,10.2,14.1,34.1,1270.0,854.0,523.0
50.3,127.0,59.5,198.0,18.9,160.0,14.0,14.4,38.4,1330.0,930.0,556.0
43.2,149.0,81.5,247.0,13.5,219.0,19.7,14.1,39.8,1420.0,958.0,499.0
33.3,115.0,70.0,249.0,13.5,195.0,16.2,13.8,36.2,1340.0,845.0,410.0
32.1,99.8,76.4,220.0,17.1,158.0,12.0,14.1,34.8,1270.0,776.0,438.0
33.3,106.0,76.4,218.0,18.0,154.0,12.0,14.1,36.9,1360.0,873.0,520.0
40.4,99.8,84.9,216.0,21.8,148.0,13.0,13.2,43.7,1350.0,911.0,526.0
59.3,127.0,102.0,232.0,38.1,164.0,13.0,14.7,52.3,1430.0,958.0,514.0
94.4,160.0,121.0,286.0,27.7,209.0,16.8,14.1,40.6,1440.0,939.0,508.0
61.9,172.0,121.0,316.0,18.0,207.0,21.1,14.4,37.6,1470.0,920.0,484.0
44.6,131.0,121.0,309.0,16.2,192.0,19.1,14.7,38.4,1470.0,911.0,511.0
37.7,113.0,100.0,269.0,18.0,173.0,14.0,14.7,37.6,1570.0,958.0,469.0
32.7,110.0,84.9,238.0,18.9,176.0,11.6,13.8,33.4,1370.0,810.0,421.0
29.7,99.8,64.0,206.0,18.9,160.0,14.0,13.2,35.5,1300.0,793.0,421.0
30.9,96.2,62.5,198.0,17.1,164.0,17.3,12.6,39.1,1290.0,827.0,472.0
40.4,106.0,88.3,200.0,18.0,160.0,23.1,13.8,52.3,1380.0,920.0,464.0
65.4,115.0,104.0,230.0,23.8,179.0,24.6,13.8,55.0,1430.0,996.0,514.0
43.2,127.0,111.0,269.0,16.2,192.0,23.1,15.0,42.2,1450.0,930.0,438.0
34.5,109.0,96.8,260.0,18.0,179.0,22.5,18.8,62.6,1420.0,920.0,413.0
29.7,91.4,70.0,232.0,17.1,167.0,21.1,16.5,47.0,1390.0,854.0,392.0
25.9,91.4,61.0,202.0,16.2,160.0,19.7,15.0,36.2,1250.0,741.0,381.0
31.5,86.6,62.5,192.0,20.9,152.0,16.8,15.0,65.8,1360.0,930.0,452.0
28.1,98.6,65.5,194.0,15.3,156.0,12.5,12.3,59.0,1350.0,892.0,402.0
24.4,86.6,67.0,198.0,16.2,160.0,11.1,13.2,39.1,1210.0,784.0,379.0
22.9,89.0,59.5,186.0,17.1,156.0,11.1,12.6,36.2,1130.0,733.0,366.0
21.0,71.5,53.6,172.0,16.2,160.0,11.1,12.9,35.5,1110.0,707.0,381.0
51.9,85.4,68.5,164.0,25.7,161.0,11.6,11.6,67.9,1200.0,819.0,490.0
51.9,126.0,83.2,200.0,20.9,173.0,13.5,11.6,68.9,1590.0,1160.0,467.0
35.2,91.4,67.0,222.0,15.3,160.0,14.0,12.0,59.4,1340.0,911.0,381.0
30.3,87.8,62.5,184.0,14.4,137.0,11.6,10.0,42.6,1180.0,759.0,351.0
35.2,86.6,62.5,184.0,16.2,149.0,10.2,10.4,34.1,1130.0,716.0,349.0
28.6,85.4,61.0,178.0,16.2,156.0,8.95,12.0,30.0,1080.0,691.0,366.0
25.4,86.6,62.5,178.0,16.2,148.0,9.35,10.0,28.7,1090.0,699.0,392.0
23.9,75.9,61.0,164.0,16.2,148.0,11.6,10.8,28.1,1070.0,699.0,402.0
20.1,69.3,44.0,164.0,16.2,139.0,13.0,10.4,29.4,1120.0,750.0,424.0
18.1,70.4,39.2,136.0,16.2,121.0,12.0,10.4,25.2,1060.0,724.0,408.0
20.5,66.0,52.4,134.0,15.3,119.0,9.76,10.0,26.3,1030.0,707.0,446.0
20.1,63.9,52.4,142.0,16.2,127.0,8.95,8.8,27.4,1050.0,733.0,461.0
23.9,66.0,67.0,148.0,16.2,136.0,9.76,11.2,27.4,1090.0,759.0,467.0
32.7,81.8,74.7,164.0,17.1,136.0,10.2,13.5,44.3,1150.0,810.0,464.0
30.9,93.8,78.1,190.0,17.1,137.0,11.6,11.6,37.0,1180.0,810.0,438.0
22.9,78.2,59.5,192.0,15.3,124.0,10.2,11.2,27.4,1070.0,707.0,384.0
20.1,63.9,58.0,150.0,11.8,104.0,10.6,12.0,24.1,994.0,650.0,366.0
20.5,67.1,47.6,138.0,14.4,110.0,7.07,11.2,22.4,953.0,625.0,376.0
21.0,67.1,54.8,146.0,15.3,116.0,7.41,12.3,23.5,958.0,658.0,397.0
23.4,79.4,46.4,152.0,15.3,110.0,7.41,10.4,32.7,1050.0,750.0,376.0
21.0,80.6,46.4,154.0,15.3,115.0,8.16,10.4,25.7,1040.0,733.0,364.0
19.3,69.3,41.6,150.0,15.3,119.0,8.16,10.4,23.0,946.0,641.0,339.0
17.8,60.8,36.8,134.0,13.5,113.0,8.98,11.6,24.2,911.0,626.0,354.0
39.1,58.6,44.0,114.0,22.8,108.0,6.74,10.4,62.6,961.0,682.0,376.0
116.0,122.0,95.1,158.0,20.9,134.0,8.55,11.2,112.0,1610.0,1320.0,523.0
51.9,135.0,100.0,267.0,13.5,146.0,11.1,8.8,56.3,1330.0,930.0,410.0
36.4,107.0,96.8,244.0,10.2,130.0,11.6,10.8,41.7,1110.0,733.0,379.0
29.2,72.6,83.2,218.0,11.8,126.0,10.2,11.2,33.4,1110.0,691.0,361.0
25.9,71.5,61.0,182.0,11.8,130.0,8.95,10.0,30.7,1080.0,658.0,366.0
33.9,84.2,64.0,168.0,11.8,121.0,9.76,10.8,28.7,1030.0,666.0,364.0
31.5,72.6,62.5,182.0,11.8,120.0,10.2,11.2,42.6,1040.0,699.0,392.0
48.8,91.4,73.0,174.0,11.8,108.0,8.16,9.6,38.6,1060.0,716.0,356.0
61.9,126.0,86.6,208.0,11.0,124.0,10.6,11.2,68.2,1160.0,802.0,332.0
50.3,109.0,90.0,236.0,14.4,121.0,26.0,10.0,60.5,1150.0,776.0,299.0
111.0,116.0,104.0,234.0,27.7,155.0,21.1,13.5,46.0,1140.0,724.0,354.0
61.9,142.0,109.0,273.0,11.8,197.0,43.3,14.4,37.0,1220.0,699.0,320.0
46.0,97.4,107.0,256.0,9.5,176.0,29.0,14.7,32.7,1150.0,641.0,297.0
46.0,91.4,107.0,232.0,8.12,152.0,19.1,15.0,37.0,1140.0,617.0,308.0
35.2,103.0,104.0,232.0,9.5,130.0,12.5,14.1,31.4,1060.0,602.0,304.0
30.3,84.2,90.0,226.0,10.2,133.0,11.6,13.5,30.0,1040.0,609.0,308.0
46.0,78.2,88.3,198.0,9.5,145.0,11.1,12.0,34.8,1080.0,641.0,354.0
40.4,101.0,93.4,212.0,10.2,146.0,16.2,13.5,31.4,1080.0,650.0,329.0
32.7,92.6,91.7,220.0,11.0,134.0,14.6,13.2,26.3,1020.0,625.0,299.0
31.5,73.7,67.0,200.0,11.8,128.0,15.1,13.5,26.0,995.0,594.0,322.0
61.9,92.6,65.5,180.0,23.8,143.0,13.5,10.8,81.5,1260.0,819.0,544.0
41.8,101.0,79.8,212.0,12.6,163.0,10.2,12.3,57.4,1430.0,1070.0,410.0
35.2,96.2,79.8,214.0,11.8,149.0,10.6,13.2,36.3,1160.0,763.0,366.0
31.5,83.0,78.1,204.0,9.5,140.0,10.6,12.0,32.7,1090.0,674.0,349.0
28.6,73.7,74.7,188.0,10.2,149.0,8.55,11.2,30.0,1040.0,641.0,349.0
25.4,72.6,68.5,180.0,10.2,134.0,9.76,9.6,24.6,1010.0,617.0,354.0
23.9,67.1,48.8,166.0,10.2,126.0,10.6,11.2,26.8,1010.0,633.0,356.0
52.7,77.0,74.7,160.0,25.7,155.0,11.6,10.0,37.0,1180.0,784.0,467.0
43.2,111.0,95.1,212.0,11.8,210.0,13.0,9.6,37.0,1450.0,1010.0,438.0
163.0,643.0,259.0,970.0,186.0,565.0,100.0,71.1,152.0,3870.0,2270.0,668.0
103.0,597.0,181.0,1040.0,95.3,668.0,186.0,117.0,119.0,3990.0,2010.0,560.0
88.5,437.0,159.0,984.0,77.6,611.0,138.0,126.0,117.0,3730.0,1590.0,529.0
97.0,405.0,190.0,846.0,73.6,445.0,86.2,113.0,120.0,3670.0,1540.0,541.0
102.0,383.0,185.0,785.0,63.3,426.0,76.4,93.4,119.0,3570.0,1520.0,553.0
128.0,405.0,213.0,762.0,67.2,411.0,70.0,74.6,128.0,3400.0,1550.0,591.0
120.0,403.0,192.0,771.0,64.6,438.0,70.0,70.2,125.0,3320.0,1620.0,629.0
110.0,377.0,181.0,719.0,64.6,406.0,65.0,67.4,134.0,3290.0,1680.0,715.0
188.0,423.0,223.0,759.0,131.0,509.0,140.0,84.8,167.0,3700.0,2100.0,775.0
292.0,572.0,263.0,935.0,193.0,655.0,178.0,123.0,248.0,4710.0,2890.0,880.0
449.0,797.0,588.0,1150.0,330.0,700.0,277.0,152.0,362.0,5520.0,3410.0,1110.0
230.0,925.0,517.0,1580.0,288.0,829.0,154.0,163.0,270.0,5760.0,3440.0,845.0
156.0,689.0,358.0,1810.0,240.0,954.0,103.0,158.0,192.0,5060.0,2310.0,760.0
174.0,520.0,305.0,1570.0,249.0,878.0,121.0,145.0,279.0,5160.0,2310.0,808.0
157.0,581.0,331.0,1330.0,227.0,791.0,105.0,145.0,228.0,5600.0,2750.0,815.0
134.0,463.0,320.0,1240.0,184.0,713.0,75.3,134.0,177.0,5170.0,2140.0,843.0
206.0,447.0,325.0,1070.0,173.0,635.0,68.0,117.0,202.0,5020.0,2330.0,1070.0
204.0,488.0,356.0,991.0,168.0,591.0,88.4,112.0,222.0,5370.0,2920.0,1080.0
144.0,421.0,293.0,1020.0,137.0,561.0,69.0,114.0,172.0,4680.0,2330.0,880.0
148.0,377.0,278.0,862.0,111.0,527.0,56.2,99.0,181.0,4310.0,2200.0,960.0
175.0,397.0,379.0,840.0,116.0,462.0,50.0,80.3,177.0,4470.0,2510.0,1290.0
158.0,421.0,382.0,938.0,134.0,458.0,49.2,76.0,177.0,4630.0,2750.0,1520.0
162.0,377.0,331.0,949.0,157.0,515.0,64.0,84.0,189.0,4900.0,3050.0,1630.0
140.0,349.0,313.0,843.0,146.0,514.0,55.3,82.5,157.0,5020.0,3150.0,1680.0
122.0,325.0,315.0,782.0,131.0,488.0,45.6,70.2,141.0,4850.0,2930.0,1620.0
113.0,298.0,303.0,742.0,92.6,444.0,43.0,62.0,132.0,4580.0,2790.0,1610.0
108.0,297.0,290.0,702.0,76.3,383.0,44.8,56.8,119.0,4410.0,2740.0,1620.0
100.0,295.0,295.0,685.0,81.6,348.0,43.9,54.9,146.0,4300.0,2800.0,1670.0
86.2,280.0,264.0,674.0,81.6,338.0,37.4,53.0,91.4,4200.0,2730.0,1610.0
83.5,262.0,237.0,607.0,62.1,347.0,33.6,46.9,91.4,3900.0,2520.0,1380.0
93.6,250.0,256.0,586.0,47.6,330.0,32.9,43.9,101.0,3660.0,2450.0,1340.0
102.0,279.0,273.0,609.0,77.6,330.0,57.2,43.3,103.0,3680.0,2610.0,1430.0
81.8,271.0,235.0,630.0,73.6,355.0,56.2,62.7,99.2,3630.0,2480.0,1280.0
81.8,245.0,223.0,585.0,57.1,316.0,45.6,62.7,95.3,3480.0,2250.0,1200.0
90.0,241.0,232.0,543.0,54.7,289.0,39.8,53.6,101.0,3360.0,2090.0,1160.0
74.5,246.0,190.0,549.0,50.0,300.0,37.4,51.8,95.3,3160.0,1940.0,967.0
57.5,226.0,157.0,504.0,42.2,315.0,32.9,46.3,69.0,2740.0,1550.0,785.0
77.8,223.0,162.0,458.0,47.6,306.0,34.3,42.1,62.6,2540.0,1480.0,762.0
102.0,277.0,192.0,511.0,59.5,315.0,47.4,42.1,66.8,2650.0,1650.0,854.0
86.0,264.0,164.0,546.0,55.9,324.0,43.0,45.7,61.6,2510.0,1430.0,707.0
88.5,250.0,151.0,504.0,47.6,317.0,37.4,43.9,60.6,2420.0,1310.0,621.0
70.0,234.0,153.0,506.0,33.8,301.0,38.2,41.6,59.7,2270.0,1200.0,568.0
63.8,214.0,145.0,441.0,26.2,277.0,34.3,43.9,60.6,2200.0,1180.0,594.0
59.8,200.0,149.0,416.0,23.5,263.0,30.8,40.4,57.8,2230.0,1280.0,700.0
58.2,197.0,183.0,418.0,22.6,254.0,30.8,37.0,58.7,2320.0,1430.0,841.0
76.0,202.0,183.0,456.0,22.6,270.0,35.0,34.2,56.8,2390.0,1480.0,918.0
160.0,246.0,230.0,501.0,25.3,268.0,30.8,35.9,72.2,2570.0,1630.0,1000.0
108.0,306.0,208.0,656.0,25.3,310.0,36.6,37.0,80.2,2540.0,1530.0,878.0
60.0,264.0,179.0,582.0,27.1,315.0,34.3,38.1,67.9,2460.0,1330.0,780.0
61.0,262.0,170.0,522.0,29.0,285.0,32.9,39.8,74.4,2640.0,1470.0,799.0
130.0,302.0,153.0,514.0,30.0,274.0,32.2,37.5,63.7,2500.0,1420.0,807.0
97.8,271.0,172.0,557.0,30.9,274.0,30.8,34.8,58.7,2430.0,1410.0,791.0
132.0,273.0,190.0,554.0,33.8,285.0,37.4,32.0,58.7,2400.0,1330.0,735.0
82.2,264.0,162.0,576.0,29.0,288.0,46.5,32.6,55.9,2380.0,1400.0,722.0
71.8,240.0,145.0,527.0,21.7,283.0,39.0,31.5,65.8,2430.0,1320.0,788.0
85.5,233.0,162.0,488.0,24.4,272.0,35.0,30.0,131.0,2880.0,1770.0,1100.0
92.0,251.0,170.0,506.0,22.6,277.0,38.2,30.5,144.0,3240.0,2220.0,1210.0
85.0,245.0,157.0,501.0,21.7,276.0,38.2,30.5,96.6,2680.0,1660.0,792.0
69.2,223.0,149.0,478.0,19.9,267.0,35.8,31.0,74.4,2420.0,1360.0,671.0
64.0,199.0,134.0,443.0,17.5,253.0,31.5,30.5,66.8,2270.0,1280.0,632.0
102.0,217.0,149.0,416.0,18.3,253.0,32.2,31.0,64.7,2200.0,1270.0,641.0
78.6,246.0,166.0,466.0,17.5,237.0,30.1,32.0,117.0,2500.0,1580.0,814.0
100.0,231.0,138.0,471.0,16.7,234.0,32.2,30.5,132.0,2780.0,1860.0,810.0
96.0,240.0,141.0,471.0,16.7,234.0,26.6,31.5,103.0,2520.0,1520.0,657.0
88.3,224.0,147.0,456.0,15.9,236.0,48.3,33.1,85.1,2400.0,1380.0,578.0
68.6,196.0,143.0,441.0,15.1,236.0,46.5,41.0,71.1,2200.0,1220.0,526.0
56.8,183.0,130.0,398.0,15.1,226.0,36.6,40.4,65.8,2090.0,1150.0,523.0
48.6,161.0,126.0,372.0,15.1,212.0,28.0,35.9,58.7,2020.0,1170.0,569.0
44.5,148.0,111.0,345.0,13.7,197.0,26.6,31.0,54.1,2020.0,1240.0,638.0
39.3,154.0,111.0,327.0,13.7,192.0,28.0,27.5,53.2,1920.0,1230.0,619.0
36.9,154.0,98.5,327.0,14.4,209.0,35.0,28.0,51.4,1880.0,1240.0,609.0
35.1,157.0,103.0,315.0,13.7,212.0,41.4,29.0,50.5,1890.0,1210.0,556.0
31.7,147.0,90.1,317.0,13.0,212.0,39.8,28.5,41.4,1710.0,1070.0,475.0
29.7,133.0,80.8,280.0,12.3,193.0,36.6,27.5,38.4,1580.0,956.0,455.0
28.7,133.0,73.6,271.0,11.7,185.0,28.0,26.1,38.4,1500.0,924.0,427.0
27.2,127.0,75.4,254.0,11.7,173.0,22.4,24.2,35.5,1400.0,904.0,458.0
27.2,131.0,84.4,264.0,11.7,163.0,23.8,24.2,32.7,1460.0,916.0,458.0
25.8,123.0,75.4,249.0,11.1,173.0,25.2,23.2,34.1,1440.0,900.0,430.0
27.2,127.0,75.4,242.0,10.5,163.0,22.4,22.8,31.5,1420.0,844.0,427.0
29.2,126.0,75.4,247.0,9.91,166.0,22.4,22.3,31.5,1440.0,849.0,416.0
25.8,120.0,71.8,238.0,9.91,160.0,22.4,21.9,29.6,1390.0,815.0,413.0
28.7,111.0,66.6,224.0,9.91,158.0,22.4,20.5,34.8,1380.0,837.0,438.0
25.3,119.0,70.0,217.0,9.36,152.0,22.4,21.9,32.1,1460.0,885.0,449.0
24.9,126.0,73.6,233.0,8.83,137.0,19.8,17.8,32.1,1370.0,890.0,606.0
26.7,133.0,68.3,247.0,9.36,148.0,21.0,20.1,31.5,1590.0,1100.0,563.0
32.8,128.0,71.8,242.0,14.4,172.0,25.2,21.0,83.8,1750.0,1250.0,526.0
37.5,135.0,73.6,249.0,10.5,170.0,29.4,21.0,57.8,1640.0,1060.0,427.0
35.1,134.0,80.8,249.0,13.7,156.0,25.2,21.4,39.8,1420.0,878.0,381.0
126.0,163.0,126.0,276.0,31.9,185.0,22.4,21.4,75.6,1540.0,992.0,490.0
57.6,176.0,126.0,345.0,17.5,189.0,21.0,21.4,53.2,1600.0,1000.0,416.0
57.6,152.0,128.0,337.0,19.9,170.0,21.0,20.5,58.7,1500.0,883.0,400.0
50.0,151.0,128.0,322.0,24.4,187.0,21.0,21.0,55.9,1560.0,909.0,384.0
74.1,183.0,168.0,446.0,54.7,310.0,32.4,37.5,76.8,2300.0,1240.0,492.0
71.3,176.0,162.0,436.0,50.0,312.0,29.4,35.3,76.7,2140.0,1220.0,485.0
68.6,173.0,132.0,401.0,43.3,301.0,28.7,33.7,82.6,2080.0,1150.0,456.0
71.3,164.0,128.0,376.0,40.0,277.0,27.3,32.6,76.7,2020.0,1130.0,461.0
82.4,163.0,128.0,362.0,34.8,261.0,28.0,30.0,75.6,1900.0,1140.0,525.0
96.0,208.0,138.0,374.0,31.9,254.0,25.9,28.0,77.8,1890.0,1260.0,620.0
85.2,220.0,141.0,431.0,26.2,236.0,39.0,27.0,76.7,2000.0,1300.0,650.0
89.1,190.0,141.0,416.0,26.2,232.0,39.0,30.0,74.4,2090.0,1400.0,760.0
84.3,176.0,130.0,388.0,24.4,239.0,32.9,35.3,77.8,2280.0,1510.0,800.0
84.3,180.0,134.0,374.0,23.5,227.0,32.9,36.4,70.0,2180.0,1450.0,822.0
