Akt,Erk,Jnk,Mek,P38,PIP2,PIP3,PKA,PKC,Plcg,Raf
2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0
0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0
2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0
2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0
1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0
2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0
0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0
0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0
0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0
2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0
2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0
0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0
2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0
2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0
2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0
2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0
2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0
2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0
1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0
0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0
1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0
2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0
0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
2.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0
0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0
2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0
2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0
0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0
2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0
2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0
2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0
2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0
0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0
2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0
2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0
0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0
2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0
0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0
2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0
2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0
2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0
2.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0
2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0
0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0
2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0
0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0
1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0
0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0
2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0
0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0
0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0
2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0
0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0
2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0
2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0
2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0
2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0
0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0
0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0
2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0
2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0
2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0
0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0
2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0
2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0
2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
0.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0
2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0
2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0
2.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0
2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0
2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0
2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0
2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0
2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0
2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0
0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0
2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0
2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0
2.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0
2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0
2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0
2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0
2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0
2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0
2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0
0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0
2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0
1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0
2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0
0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0
0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0
2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0
2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0
0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0
0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0
0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0
0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0
2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0
0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0
0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0
0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0
2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0
2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0
2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0
2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0
0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0
2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0
0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0
0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0
2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0
2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0
2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0
2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0
2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
2.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0
2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0
1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0
1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0
2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0
2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0
2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0
2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0
1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0
2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0
0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0
2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0
2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0
2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0
2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0
0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0
2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0
0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0
0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0
2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0
0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0
2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0
2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0
2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0
2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0
2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0
1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0
