N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,7.0,1.0,2.0,2.0,0.0,4.0,3.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,4.0,10.0,1.0,2.0,2.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,10.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0
1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,7.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,9.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,9.0,2.0,2.0,2.0,5.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,0.0,5.0
3.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0,5.0
2.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,4.0
0.0,3.0,2.0,2.0,2.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,1.0,6.0,3.0,2.0,1.0,2.0,2.0,6.0,0.0,1.0,3.0,1.0,4.0
2.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,0.0,5.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,10.0,2.0,2.0,0.0,5.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,5.0
2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,3.0,1.0,3.0,2.0,6.0,2.0,2.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0
2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0
3.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,2.0,0.0,0.0,5.0
3.0,3.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,3.0,1.0,4.0
0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,8.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,3.0
0.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0,3.0,2.0,2.0,5.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,10.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,1.0,5.0
3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,9.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,9.0,2.0,2.0,0.0,4.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0
1.0,1.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,5.0,6.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,5.0,4.0,1.0,0.0,1.0,5.0
1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,9.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,9.0,2.0,2.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,4.0
3.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0
1.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,2.0,2.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,5.0
1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0
0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0
1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,4.0,10.0,1.0,0.0,1.0,1.0,5.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,10.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,3.0,0.0,3.0,1.0,5.0
3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,5.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0
0.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,2.0
3.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,5.0,3.0,2.0,3.0,0.0,5.0
1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,7.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,3.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0
3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0
1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,6.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,2.0
1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,2.0,8.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0
0.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0
2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0
3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,10.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
1.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,5.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0
2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,7.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,4.0,0.0,2.0,2.0,7.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0
3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,1.0,5.0,2.0,1.0,1.0,0.0,3.0
1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,6.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,1.0,1.0,5.0
0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0
0.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,5.0
2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,7.0,1.0,0.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,0.0,2.0,7.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,9.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,9.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,5.0,10.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,10.0,2.0,2.0,0.0,6.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,5.0
1.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,10.0,1.0,1.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,2.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0
3.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0
0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,5.0,10.0,1.0,1.0,0.0,2.0,5.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,10.0,2.0,2.0,0.0,6.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,0.0,1.0,5.0
0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0,4.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,5.0
2.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,4.0,2.0,3.0,1.0,2.0
1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0
1.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,0.0,0.0,3.0,2.0,5.0,3.0,2.0,2.0,1.0,3.0
2.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,6.0,0.0,1.0,3.0,0.0,2.0
0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,6.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,6.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,5.0
2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0
1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0
0.0,2.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,5.0,7.0,1.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,7.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0
3.0,1.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,9.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,9.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0
